source_row,meter_number,installation_number,agreement_number,value,location,crs,source_x,source_y,latitude,longitude,bina_id,bina_value,bina_layer,method,meters,confidence,overlay,action,reason,hitIds
2,1435754,449956,44768341,BAYLAN_LORA_W,POINT (442109.200110961 4247790.01080629),EPSG:5258,442109.200110961,4247790.01080629,38.36112029512118,38.33763735307904,4111,M1-5,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019561987138659295,high,,insert,,4111
3,1436254,449906,44768344,BAYLAN_LORA_W,POINT (442175.973506643 4247889.53719235),EPSG:5258,442175.973506643,4247889.53719235,38.36202115564541,38.33839313898029,4109,M1-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019564967076510487,high,,insert,,4109
4,2873269,449186,44768347,BAYLAN_LORA_W,POINT (442344.754526365 4246956.89835992),EPSG:5258,442344.754526365,4246956.89835992,38.35363068948742,38.340400400847486,2947,TİP2-7,RYA_MER_28_MULTIPOLYGON [1 adet],inside,0.000002208491622343014,high,,insert,,2947
5,1430533,449920,44768386,BAYLAN_LORA_W,POINT (428485.471310981 4241383.48243975),EPSG:5258,428485.471310981,4241383.48243975,38.3024270304675,38.182422258878404,5338,YILDIZLAR 4. ETAP DC-2,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5338
6,1442745,452678,44771941,BAYLAN_LORA_W,POINT (440051.133718921 4248496.47080206),EPSG:5258,440051.133718921,4248496.47080206,38.36734876678996,38.31403127894939,3830,A1-4,RYA_MER_30_MULTIPOLYGON [1 adet],inside,0.00001989126083632336,high,,insert,,3830
7,1444543,453237,44771946,BAYLAN_LORA_W,POINT (431313.350694522 4244744.68947127),EPSG:5258,431313.350694522,4244744.68947127,38.33292549796072,38.21442198672926,786,A4,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,786|4589
8,1429588,453183,44772291,BAYLAN_LORA_W,POINT (428729.436429116 4241610.47085171),EPSG:5258,428729.436429116,4241610.47085171,38.30449112748716,38.18518821413361,5388,YILDIZLAR -TOKİ 5.ETAP DB-9,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5388
9,2841369,454575,44772724,BAYLAN_LORA_W,POINT (436930.109594946 4248101.05757209),EPSG:5258,436930.109594946,4248101.05757209,38.36357250363021,38.278356687188946,931,B4,P_KONUT_MULTIPOLYGON [727 adet],inside,0.0000477344104802698,high,same_name_primary_layer,insert,,931|3908
10,1430028,454499,44773050,BAYLAN_LORA_W,POINT (428417.902743372 4241467.87997529),EPSG:5258,428417.902743372,4241467.87997529,38.30318188965989,38.1816413238981,5342,YILDIZLAR 4. ETAP DC-6,Maks_Bina,inside,0.000031081083856430225,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5342
11,2838548,454774,44773085,BAYLAN_LORA_W,POINT (436940.952764334 4248036.8535915),EPSG:5258,436940.952764334,4248036.8535915,38.36299491640263,38.27848648664107,937,B1,P_KONUT_MULTIPOLYGON [727 adet],inside,0.00026709933134378306,high,same_name_primary_layer,insert,,937|3905
12,2838571,454798,44773184,BAYLAN_LORA_W,POINT (436918.940851267 4248151.5425353),EPSG:5258,436918.940851267,4248151.5425353,38.36402648654639,38.278224387933356,942,B7,P_KONUT_MULTIPOLYGON [727 adet],inside,0.004131245656385852,high,same_name_primary_layer,insert,,942|3925
13,1427859,445982,44778759,BAYLAN_LORA_W,POINT (440505.655400364 4246490.54171141),EPSG:5258,440505.655400364,4246490.54171141,38.34930945670498,38.31940102970158,1910,E BLOK,RYA_MER_1_MULTIPOLYGON [1 adet],inside,0.0036399381158881087,high,,insert,,1910
14,1427857,445697,44794623,BAYLAN_LORA_W,POINT (440505.655400364 4246490.54171141),EPSG:5258,440505.655400364,4246490.54171141,38.34930945670498,38.31940102970158,1910,E BLOK,RYA_MER_1_MULTIPOLYGON [1 adet],inside,0.0036399381158881087,high,,insert,,1910
15,2844415,448984,44768485,BAYLAN_LORA_W,POINT (433818.961177578 4245017.39753195),EPSG:5258,433818.961177578,4245017.39753195,38.335570498872116,38.243051061138694,2862,B1 BLOK HAYMA,RYA_MER_45_MULTIPOLYGON [1 adet],inside,0.0000192879373759069,high,,insert,,2862
16,1443905,449190,44768491,BAYLAN_LORA_W,POINT (431523.693300402 4244364.80051137),EPSG:5258,431523.693300402,4244364.80051137,38.329519569494714,38.21686432498217,762,A8,P_KONUT_MULTIPOLYGON [727 adet],inside,0.0002194898780477419,high,same_name_primary_layer,insert,,762|4702
17,1435886,449351,44768525,BAYLAN_LORA_W,POINT (442098.635126902 4248093.20406482),EPSG:5258,442098.635126902,4248093.20406482,38.363850817603094,38.337491585879775,4121,MT-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0,high,,insert,,4121
18,1431049,449198,44768515,BAYLAN_LORA_W,POINT (427887.400375833 4241266.71322877),EPSG:5258,427887.400375833,4241266.71322877,38.30132733527181,38.17559747061314,5375,YILDIZLAR 4. ETAP GB-12,Maks_Bina,inside,0.000027737124906560185,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5375
19,1437097,449352,44768530,BAYLAN_LORA_W,POINT (443396.264502638 4246245.45289964),EPSG:5258,443396.264502638,4246245.45289964,38.347288911530335,38.352486459972695,718,DB-4,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,,insert,,718
20,1435810,443685,44768541,BAYLAN_LORA_W,POINT (442167.055879433 4248088.74333637),EPSG:5258,442167.055879433,4248088.74333637,38.36381505559206,38.338274774826615,4107,M1-1,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000002760575388969381,high,,insert,,4107
21,1429247,449353,44768590,BAYLAN_LORA_W,POINT (428601.6986 4242057.0498),EPSG:5258,428601.6986,4242057.0498,38.30850371652995,38.18368287956266,5254,DC 12,Maks_Bina,inside,0.000023801821394195653,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5254
22,1430179,449927,44768599,BAYLAN_LORA_W,POINT (427631.576590957 4241144.53471241),EPSG:5258,427631.576590957,4241144.53471241,38.30020617576364,38.17268563422931,5380,YILDIZLAR 4.ETAP DB-26,Maks_Bina,inside,0.000029715198414566687,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5380
23,2825730,449971,44768507,BAYLAN_LORA_W,POINT (437014.159800381 4248172.12181143),EPSG:5258,437014.159800381,4248172.12181143,38.364218566680755,38.27931196833599,946,A5,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,same_name_primary_layer,insert,,946|3883
24,1430211,449192,44768534,BAYLAN_LORA_W,POINT (428463.009692822 4241438.38791245),EPSG:5258,428463.009692822,4241438.38791245,38.302919824088185,38.18215994115859,5337,YILDIZLAR 4. ETAP DC-1,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5337
25,1435914,444509,44768619,BAYLAN_LORA_W,POINT (442042.079051845 4248006.63989958),EPSG:5258,442042.079051845,4248006.63989958,38.3630673781045,38.33685162524161,703,DBT-3,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0,high,existing_bina_bilgi,insert,,703|4100
26,28225101,449922,44768459,BAYLAN_LORA_W,POINT (436958.289800381 4248214.73221143),EPSG:5258,436958.289800381,4248214.73221143,38.36459847097929,38.27866893747044,947,A7,P_KONUT_MULTIPOLYGON [727 adet],inside,0.000051590195577966724,high,existing_bina_bilgi,insert,,947|3885
27,2932983,449972,44768570,BAYLAN_LORA_W,POINT (439814.284374227 4247470.6231124),EPSG:5258,439814.284374227,4247470.6231124,38.358091956756624,38.311408849824545,249,B4,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,,insert,,249
28,1432317,449167,44768604,BAYLAN_LORA_W,POINT (439226.149712017 4247201.83008552),EPSG:5258,439226.149712017,4247201.83008552,38.35563093923954,38.3047035533085,588,A1-10,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.002810205031545847,high,same_name_primary_layer,insert,,213|588
29,2873262,459368,44789086,BAYLAN_LORA_W,POINT (442292.846397644 4247007.11083364),EPSG:5258,442292.846397644,4247007.11083364,38.35407966912794,38.33980247982453,680,TIP1-4,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0003178608887314347,high,same_name_primary_layer,insert,,680|2935
30,2873288,444210,44768475,BAYLAN_LORA_W,POINT (442353.932333647 4247020.28018986),EPSG:5258,442353.932333647,4247020.28018986,38.35420223322847,38.340500213294995,1246,TİP2-8,P_KONUT_MULTIPOLYGON [727 adet],inside,0.000001146480113356876,high,same_name_primary_layer,insert,,1246|2948
31,1432030,449685,44768576,BAYLAN_LORA_W,POINT (439329.13385651 4247296.81011142),EPSG:5258,439329.13385651,4247296.81011142,38.35649350763336,38.30587351677042,608,A2-8,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.00031186480698109243,high,same_name_primary_layer,insert,,219|608
32,1430465,449209,44768595,BAYLAN_LORA_W,POINT (428429.124800528 4241265.8783894),EPSG:5258,428429.124800528,4241265.8783894,38.301363172636485,38.18179004753026,5366,YILDIZLAR 4. ETAP GB-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5366
33,2932957,449693,44768655,BAYLAN_LORA_W,POINT (439822.11149909 4247426.19058459),EPSG:5258,439822.11149909,4247426.19058459,38.35769223029039,38.31150218562607,246,B1-8,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,,insert,,246
34,1435680,449714,44768699,BAYLAN_LORA_W,POINT (442218.317807382 4248105.95422882),EPSG:5258,442218.317807382,4248105.95422882,38.36397340233912,38.33885986794119,153,MT-2,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0021811258757157017,high,existing_bina_bilgi,insert,,153|4120
35,1432858,449695,44768685,BAYLAN_LORA_W,POINT (433671.019670521 4244989.48883374),EPSG:5258,433671.019670521,4244989.48883374,38.33530816439239,38.24136173129751,622,B12,P_KONUT_MULTIPOLYGON [727 adet],inside,0.000018967889911022487,high,same_name_primary_layer,insert,,622|2750
36,1435900,425977,44768693,BAYLAN_LORA_W,POINT (442167.055879433 4248088.74333637),EPSG:5258,442167.055879433,4248088.74333637,38.36381505559206,38.338274774826615,4107,M1-1,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000002760575388969381,high,,insert,,4107
37,2933092,449716,44768754,BAYLAN_LORA_W,POINT (439770.289338819 4247467.31671064),EPSG:5258,439770.289338819,4247467.31671064,38.358059215405476,38.310905813963416,252,B3,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,existing_bina_bilgi,insert,,252|1130
38,1435658,449358,44768689,BAYLAN_LORA_W,POINT (442218.250000356 4247949.21574767),EPSG:5258,442218.250000356,4247949.21574767,38.3625614765835,38.338871935479816,698,M3-4,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0021639622772014967,high,existing_bina_bilgi,insert,,698|4116
39,1430689,449930,44768697,BAYLAN_LORA_W,POINT (428601.6986 4242057.0498),EPSG:5258,428601.6986,4242057.0498,38.30850371652995,38.18368287956266,5254,DC 12,Maks_Bina,inside,0.000023801821394195653,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5254
40,1435859,449696,44768700,BAYLAN_LORA_W,POINT (442050.179900356 4247760.76741143),EPSG:5258,442050.179900356,4247760.76741143,38.36085305011031,38.33696451292712,1273,EB-3A,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,1273|4104
41,1431006,448656,44778794,BAYLAN_LORA_W,POINT (427674.115439541 4241171.67401239),EPSG:5258,427674.115439541,4241171.67401239,38.300454072120075,38.173169115797684,5363,YILDIZLAR 4. ETAP DC-27,Maks_Bina,inside,0.000023268795084751802,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5363
42,1435723,449425,44768753,BAYLAN_LORA_W,POINT (442218.317807382 4248105.95422882),EPSG:5258,442218.317807382,4248105.95422882,38.36397340233912,38.33885986794119,153,MT-2,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0021811258757157017,high,existing_bina_bilgi,insert,,153|4120
43,2933016,449423,44768732,BAYLAN_LORA_W,POINT (439775.439900368 4247434.32381142),EPSG:5258,439775.439900368,4247434.32381142,38.35776235864572,38.31096755513183,250,B5,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,,insert,,250
44,1444329,449932,44768768,BAYLAN_LORA_W,POINT (431556.309400401 4244253.85821136),EPSG:5258,431556.309400401,4244253.85821136,38.32852269733468,38.217248059655674,37,A11,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,37|4707
45,2932954,425980,44768773,BAYLAN_LORA_W,POINT (439822.11149909 4247426.19058459),EPSG:5258,439822.11149909,4247426.19058459,38.35769223029039,38.31150218562607,246,B1-8,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,,insert,,246
46,1436018,449172,44768796,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
47,1429923,449931,44768736,BAYLAN_LORA_W,POINT (428316.656693658 4240910.94693278),EPSG:5258,428316.656693658,4240910.94693278,38.298157007322374,38.18054038196314,5325,YILDIZLAR 4.ETAP DB-17,Maks_Bina,inside,0.000034723787642965484,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5325
48,640000397,449717,44768762,BAYLAN_LORA_W,POINT (446299.871980856 4247873.90825611),EPSG:5258,446299.871980856,4247873.90825611,38.362137113320564,38.38557625293827,,,,,,,,skip,NO_BUILDING_CANDIDATE,
49,1435687,449718,44768802,BAYLAN_LORA_W,POINT (442218.250100356 4247987.80954556),EPSG:5258,442218.250100356,4247987.80954556,38.362909134759285,38.33886877428472,697,M3-3,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0020651180984774787,high,existing_bina_bilgi,insert,,697|4115
50,1436006,449939,44768810,BAYLAN_LORA_W,POINT (442115.411825832 4247888.09738433),EPSG:5258,442115.411825832,4247888.09738433,38.36200427375419,38.33770036960812,4108,M1-2,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.00001956305582373195,high,,insert,,4108
51,1432341,449941,44768833,BAYLAN_LORA_W,POINT (439404.20513337 4247193.27666467),EPSG:5258,439404.20513337,4247193.27666467,38.35556595047236,38.30674123164979,577,A2-14,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.00000582970579374838,high,same_name_primary_layer,insert,,224|577
52,1430294,449253,44768877,BAYLAN_LORA_W,POINT (427580.231395106 4241123.0834684),EPSG:5258,427580.231395106,4241123.0834684,38.300008804410254,38.17210090972328,5336,YILDIZLAR 4.ETAP DB-29,Maks_Bina,inside,0.000029856290818529143,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5336
53,1435727,443768,44768767,BAYLAN_LORA_W,POINT (442175.973506643 4247889.53719235),EPSG:5258,442175.973506643,4247889.53719235,38.36202115564541,38.33839313898029,4109,M1-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019564967076510487,high,,insert,,4109
54,1430499,449979,44768798,BAYLAN_LORA_W,POINT (428187.114915541 4241269.29449812),EPSG:5258,428187.114915541,4241269.29449812,38.30137461548111,38.17902326624059,5364,YILDIZLAR 4. ETAP GB-1,Maks_Bina,inside,0.000028103174282542017,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5364
55,1437167,449173,44768825,BAYLAN_LORA_W,POINT (443227.280549662 4246040.63056324),EPSG:5258,443227.280549662,4246040.63056324,38.345433144938696,38.350569973848586,722,M1-5,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,722|4006
56,1444899,449900,44768776,BAYLAN_LORA_W,POINT (431414.214370293 4244285.47998048),EPSG:5258,431414.214370293,4244285.47998048,38.328796687818695,38.21562006919725,749,A14,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,749|4710
57,1430647,449660,44768856,BAYLAN_LORA_W,POINT (428184.203406156 4241307.9311159),EPSG:5258,428184.203406156,4241307.9311159,38.30172241748694,38.17898606174663,5318,YILDIZLAR 4.ETAP DB-10,Maks_Bina,inside,0.000034775924738146854,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5318
58,2844396,449980,44768822,BAYLAN_LORA_W,POINT (433723.08933664 4245045.49213336),EPSG:5258,433723.08933664,4245045.49213336,38.3358164923031,38.241951973926106,2866,C BLOK HAYMA,RYA_MER_45_MULTIPOLYGON [1 adet],inside,0,high,,insert,,2866
59,1428935,437486,44768834,BAYLAN_LORA_W,POINT (428805.194490558 4241527.43787526),EPSG:5258,428805.194490558,4241527.43787526,38.30374918607339,38.18606260765555,5412,YILDIZLAR 5.ETAP GB-7,Maks_Bina,inside,0.000027270444545491945,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5412
60,2933091,449174,44770282,BAYLAN_LORA_W,POINT (439770.289338819 4247467.31671064),EPSG:5258,439770.289338819,4247467.31671064,38.358059215405476,38.310905813963416,252,B3,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,existing_bina_bilgi,insert,,252|1130
61,1430616,449642,44768880,BAYLAN_LORA_W,POINT (428244.216628326 4241305.76881206),EPSG:5258,428244.216628326,4241305.76881206,38.301707739208524,38.179672300387864,5319,YILDIZLAR 4.ETAP DB-11,Maks_Bina,inside,0.00003496281480334884,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5319
62,1435732,449428,44768871,BAYLAN_LORA_W,POINT (442175.973506643 4247889.53719235),EPSG:5258,442175.973506643,4247889.53719235,38.36202115564541,38.33839313898029,4109,M1-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019564967076510487,high,,insert,,4109
63,1429322,449175,44768869,BAYLAN_LORA_W,POINT (428623.398744433 4241655.30658628),EPSG:5258,428623.398744433,4241655.30658628,38.304886577183865,38.18397151035823,5386,YILDIZLAR -TOKİ 5.ETAP DB-7,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5386
64,1430132,437391,44768898,BAYLAN_LORA_W,POINT (428463.009692822 4241438.38791245),EPSG:5258,428463.009692822,4241438.38791245,38.302919824088185,38.18215994115859,5337,YILDIZLAR 4. ETAP DC-1,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5337
65,2844322,437504,44768921,BAYLAN_LORA_W,POINT (433739.036297671 4244990.76351755),EPSG:5258,433739.036297671,4244990.76351755,38.335324676330075,38.242139489459646,2867,D BLOK HAYMA,RYA_MER_45_MULTIPOLYGON [1 adet],inside,0,high,,insert,,2867
66,1430182,449176,44768889,BAYLAN_LORA_W,POINT (427582.851610858 4241178.81136586),EPSG:5258,427582.851610858,4241178.81136586,38.30051100658821,38.17212515590973,5333,YILDIZLAR 4.ETAP DB-25,Maks_Bina,inside,0.00003465549025970792,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5333
67,1436036,449433,44768983,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
68,2873308,449602,44768987,BAYLAN_LORA_W,POINT (442344.754526365 4246956.89835992),EPSG:5258,442344.754526365,4246956.89835992,38.35363068948742,38.340400400847486,2947,TİP2-7,RYA_MER_28_MULTIPOLYGON [1 adet],inside,0.000002208491622343014,high,,insert,,2947
69,1430585,449599,44768955,BAYLAN_LORA_W,POINT (428524.685502671 4241344.24916036),EPSG:5258,428524.685502671,4241344.24916036,38.3020767440751,38.18287449095757,5339,YILDIZLAR 4. ETAP DC-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5339
70,1435624,449673,44769029,BAYLAN_LORA_W,POINT (442098.635126902 4248093.20406482),EPSG:5258,442098.635126902,4248093.20406482,38.363850817603094,38.337491585879775,4121,MT-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0,high,,insert,,4121
71,1435853,449432,44768975,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
72,1435745,449430,44768941,BAYLAN_LORA_W,POINT (442175.973506643 4247889.53719235),EPSG:5258,442175.973506643,4247889.53719235,38.36202115564541,38.33839313898029,4109,M1-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019564967076510487,high,,insert,,4109
73,1444187,449982,44768936,BAYLAN_LORA_W,POINT (431570.926105602 4244670.95105035),EPSG:5258,431570.926105602,4244670.95105035,38.3322809618818,38.21737479973996,175,AT3,P_TİCARET_BAZA_MULTIPOLYGON [144 adet],inside,0.0005524439976389855,high,same_name_primary_layer,insert,,175|2408
74,1444738,451899,44768954,BAYLAN_LORA_W,POINT (431545.197400402 4243865.46441136),EPSG:5258,431545.197400402,4243865.46441136,38.32502321748151,38.21715862443319,26,A19,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,26|137
75,1428938,449334,44768993,BAYLAN_LORA_W,POINT (428356.064601037 4241811.52338086),EPSG:5258,428356.064601037,4241811.52338086,38.30627246242431,38.18089961693989,5407,YILDIZLAR 5.ETAP GB-2,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5407
76,1432457,449603,44768996,BAYLAN_LORA_W,POINT (439231.382597184 4247201.30679707),EPSG:5258,439231.382597184,4247201.30679707,38.355626580385675,38.30476346226971,588,A1-10,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0000196848947406748,high,same_name_primary_layer,insert,,213|588
77,1437179,449180,44769000,BAYLAN_LORA_W,POINT (443345.236479073 4246122.78092669),EPSG:5258,443345.236479073,4246122.78092669,38.346180635237204,38.35191261160723,728,M1-2,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,728|4012
78,1443840,449668,44768977,BAYLAN_LORA_W,POINT (431604.828500401 4244304.20491137),EPSG:5258,431604.828500401,4244304.20491137,38.32897991966764,38.21779802259821,767,D10A,P_KONUT_MULTIPOLYGON [727 adet],inside,0.00007985744439899824,high,same_name_primary_layer,insert,,767|4719
79,1443834,449669,44779813,BAYLAN_LORA_W,POINT (431604.828500401 4244304.20491137),EPSG:5258,431604.828500401,4244304.20491137,38.32897991966764,38.21779802259821,767,D10A,P_KONUT_MULTIPOLYGON [727 adet],inside,0.00007985744439899824,high,same_name_primary_layer,insert,,767|4719
80,2932969,437490,44770585,BAYLAN_LORA_W,POINT (439775.439900368 4247434.32381142),EPSG:5258,439775.439900368,4247434.32381142,38.35776235864572,38.31096755513183,250,B5,RYA_MER_22_MULTIPOLYGON [1 adet],inside,0,high,,insert,,250
81,2844366,449651,44769069,BAYLAN_LORA_W,POINT (433807.346776903 4244970.55647973),EPSG:5258,433807.346776903,4244970.55647973,38.335147697656254,38.24292262237556,,,,,0,,,skip,AMBIGUOUS_BUILDING,2861|2865
82,1435785,449878,44769091,BAYLAN_LORA_W,POINT (442218.250100356 4247987.80954556),EPSG:5258,442218.250100356,4247987.80954556,38.362909134759285,38.33886877428472,697,M3-3,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0020651180984774787,high,existing_bina_bilgi,insert,,697|4115
83,1435718,449728,44769115,BAYLAN_LORA_W,POINT (442175.973506643 4247889.53719235),EPSG:5258,442175.973506643,4247889.53719235,38.36202115564541,38.33839313898029,4109,M1-3,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.000019564967076510487,high,,insert,,4109
84,1435761,444290,44769128,BAYLAN_LORA_W,POINT (442115.411825832 4247888.09738433),EPSG:5258,442115.411825832,4247888.09738433,38.36200427375419,38.33770036960812,4108,M1-2,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.00001956305582373195,high,,insert,,4108
85,1436446,449338,44769158,BAYLAN_LORA_W,POINT (443291.986983319 4245935.26801337),EPSG:5258,443291.986983319,4245935.26801337,38.34448811628122,38.351318580115446,725,M1-9,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,725|4009
86,1429222,443276,44769190,BAYLAN_LORA_W,POINT (428729.436429116 4241610.47085171),EPSG:5258,428729.436429116,4241610.47085171,38.30449112748716,38.18518821413361,5388,YILDIZLAR -TOKİ 5.ETAP DB-9,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5388
87,1431019,449730,44769163,BAYLAN_LORA_W,POINT (427874.296655761 4241223.54387687),EPSG:5258,427874.296655761,4241223.54387687,38.300937417393456,38.17545208300389,5379,YILDIZLAR 4. ETAP GB-16,Maks_Bina,inside,0.000027809552013064285,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5379
88,1435636,443633,44769329,BAYLAN_LORA_W,POINT (442050.179900356 4247760.76741143),EPSG:5258,442050.179900356,4247760.76741143,38.36085305011031,38.33696451292712,1273,EB-3A,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,1273|4104
89,1444514,449650,44769061,BAYLAN_LORA_W,POINT (431386.4864564 4244765.40542247),EPSG:5258,431386.4864564,4244765.40542247,38.33311770569072,38.215256364556964,781,A2,P_KONUT_MULTIPOLYGON [727 adet],inside,0,high,existing_bina_bilgi,insert,,781|4587
90,1435556,449879,44769092,BAYLAN_LORA_W,POINT (442218.250000356 4247949.21574767),EPSG:5258,442218.250000356,4247949.21574767,38.3625614765835,38.338871935479816,698,M3-4,P_KONUT_DÜKKAN_MULTIPOLYGON [365 adet],inside,0.0021639622772014967,high,existing_bina_bilgi,insert,,698|4116
91,1435991,449532,44769108,BAYLAN_LORA_W,POINT (442001.029613018 4247824.49969851),EPSG:5258,442001.029613018,4247824.49969851,38.361423977813054,38.33639695119264,1278,D-2,P_KONUT_MULTIPOLYGON [727 adet],inside,0.000001129668533986287,high,same_name_primary_layer,insert,,1278|4094
92,1435871,444292,44769135,BAYLAN_LORA_W,POINT (442115.411825832 4247888.09738433),EPSG:5258,442115.411825832,4247888.09738433,38.36200427375419,38.33770036960812,4108,M1-2,RYA_MER_38_39_MULTIPOLYGON [2 adet],inside,0.00001956305582373195,high,,insert,,4108
93,1436035,449533,44769141,BAYLAN_LORA_W,POINT (442127.282178192 4247978.20773464),EPSG:5258,442127.282178192,4247978.20773464,38.362816766967285,38.33782878348071,,,,,0.000005777419738191526,,,skip,AMBIGUOUS_BUILDING,699|1863|4113
94,1430544,452251,44769193,BAYLAN_LORA_W,POINT (428524.685502671 4241344.24916036),EPSG:5258,428524.685502671,4241344.24916036,38.3020767440751,38.18287449095757,5339,YILDIZLAR 4. ETAP DC-3,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5339
95,1430719,449607,44794206,BAYLAN_LORA_W,POINT (427847.366914842 4241277.99971289),EPSG:5258,427847.366914842,4241277.99971289,38.30142578564931,38.175138694365295,5374,YILDIZLAR 4. ETAP GB-11,Maks_Bina,inside,0.000027682956979000533,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5374
96,1431011,449608,44769321,BAYLAN_LORA_W,POINT (428193.057235849 4241006.54167193),EPSG:5258,428193.057235849,4241006.54167193,38.29900823802422,38.1791178657426,5330,YILDIZLAR 4.ETAP DB-22,Maks_Bina,inside,0,high,,skip,METER_ALREADY_IN_OTHER_BUILDING,5330
